washed_smiles,toxic_label
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)C2=CC=CC=C2C1=O,1
CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1,1
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O,1
CC[C@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,1
NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,1
COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,1
CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,1
CNNCC1=CC=C(C(=O)NC(C)C)C=C1,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CC(CN1C2=CC=CC=C2SC2=CC=CC=C21)N(C)C,1
CCC(=O)O[C@](CC1=CC=CC=C1)(C1=CC=CC=C1)[C@H](C)CN(C)C,1
CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12,1
CCCC1=CC(=O)NC(=S)N1,1
CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C21,1
CN(C)C(=O)OC1=CC=C[N+](C)=C1,1
OCCOCCN1CCN(C2=NC3=CC=CC=C3SC3=CC=CC=C23)CC1,1
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)O,1
O=C(C1=CC=C(OCCN2CCCCC2)C=C1)C1=C(C2=CC=C(O)C=C2)SC2=CC(O)=CC=C12,1
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1
NC(=O)C1=NN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=N1,1
COC(=O)N(C)C1=C(N)N=C(C2=NN(CC3=CC=CC=C3F)C3=NC=CC=C23)N=C1N,1
CC(C)C1=NC(CN(C)C(=O)N[C@H](C(=O)N[C@@H](CC2=CC=CC=C2)C[C@H](O)[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)C(C)C)=CS1,1
CS(=O)(=O)C1=CC=C(C2=C(C3=CC=CC=C3)C(=O)OC2)C=C1,1
CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,1
OCC1=CC(C(O)CNCCCCCCOCCCCC2=CC=CC=C2)=CC=C1O,1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1,1
C#CCN(C)[C@H](C)CC1=CC=CC=C1,1
CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C21,1
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1
O=N[O-],1
O=C([O-])CCCO,1
CC1=C(C(=O)NC2=CC=C(N3C[C@@H](C)O[C@@H](C)C3)N=C2)C=CC=C1C1=CC=C(OC(F)(F)F)C=C1,1
CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,1
CC1=CN([C@H]2C=C[C@@H](CO)O2)C(=O)NC1=O,1
CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,1
CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,1
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
CC/C(=C(\C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,1
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=CN=CC=N1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,1
CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](OC3=C4C=C5C=C3OC3=CC=C(C=C3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)C5=CC=C(O4)C(Cl)=C5)C4=CC=C(O)C(=C4)C4=C(O)C(CNCP(=O)(O)O)=C(O)C=C4[C@@H](C(=O)O)NC3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,1
CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,1
CN1N=NC2=C(C(N)=O)N=CN2C1=O,1
CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C21)OC1=CC=CC=C1,1
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C21)OCOC(=O)OC(C)C,1
CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,1
C/C(O)=C(\C#N)C(=O)NC1=CC=C(C(F)(F)F)C=C1,1
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)C(C)C)C(C)C,1
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1
COC1=CC2=C(C=C1OC)C1CC(=O)C(CC(C)C)CN1CC2,1
O=C1CCC(N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1,1
CSC1=CC=C2SC3=CC=CC=C3N(CCC3CCCCN3C)C2=C1,1
S=P(N1CC1)(N1CC1)N1CC1,1
CN1CCN(CC/C=C2/C3=CC=CC=C3SC3=CC=C(S(=O)(=O)N(C)C)C=C23)CC1,1
CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1,1
CN(C)C1=CC(NC(=O)CNC(C)(C)C)=C(O)C2=C1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,1
CCS(=O)(=O)CCN1C([N+](=O)[O-])=CN=C1C,1
CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=CC=C(C(F)(F)F)C=N3)=C2)C(=O)O1,1
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,1
CC1=CC=CC(C)=C1NC(=O)C(C)N,1
CC1=CC=C(C(=O)C2=CC(O)=C(O)C([N+](=O)[O-])=C2)C=C1,1
CC1=CC=C(C(=O)C2=CC=C(CC(=O)[O-])N2C)C=C1,1
CC1=CC=CC=C1C(=O)NC1=CC=C(C(=O)N2CCCC(O)C3=CC(Cl)=CC=C32)C(C)=C1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C1C3=NC4=CC=C(O)C(CN(C)C)=C4C=C3CN1C2=O,1
CN(C)CCOC1=CC=C(/C(=C(/CCCl)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,1
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,1
N[C@@H]1C[C@H]1C1=CC=CC=C1,1
O=C1N(CCCN2CCN(C3=CC=CC(Cl)=C3)CC2)N=C2C=CC=CN12,1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1
CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C21,1
N[C@@H]1[C@H]2CN(C3=NC4=C(C=C3F)C(=O)C(C(=O)O)=CN4C3=CC=C(F)C=C3F)C[C@@H]12,1
CC1=C(C2=CC=C(S(N)(=O)=O)C=C2)C(C2=CC=CC=C2)=NO1,1
CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,1
CCCC(CCC)C(=O)[O-],1
COC1=CC2=C(NC3=CC=C(Br)C=C3F)N=CN=C2C=C1OCC1CCN(C)CC1,1
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1
COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1,1
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/C1=CC=C(C2=CC=CC(F)=C2)C=N1,1
CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O,1
NC1=NC(=O)N([C@H]2CC[C@@H](CO)O2)C=C1,1
CCN(C(C)=O)C1=CC=CC(C2=CC=NC3=C(C#N)C=NN23)=C1,1
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,1
CC1=CC=C(C2=C(CC(=O)N(C)C)N3C=C(C)C=CC3=N2)C=C1,1
CC1=CC2=C(C=C1CC(=O)C1=C(S(=O)(=O)[N-]C3=C(Cl)C(C)=NO3)C=CS1)OCO2,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)C4=C(O)C=CC=C4[C@@](C)(O)[C@H]3C[C@@H]12,1
CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C,1
CN1C=C([S+](C)[O-])C(=O)C2=CC=C(F)C=C21,1
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(/C(N)=N\O)C=C1)C1CCCCC1,1
COC(F)(F)C(Cl)Cl,1
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,1
ClC(Cl)Cl,1
O=C(OCCN1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1)C1=CC=CC=C1NC1=CC=NC2=CC(C(F)(F)F)=CC=C12,1
N=C(NCCCCCCNC(=N)NC(=N)NC1=CC=C(Cl)C=C1)NC(=N)NC1=CC=C(Cl)C=C1,1
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=CC=C3C([O-])=C(NC(=O)C4=CC=C(O)C(CC=C(C)C)=C4)C(=O)OC3=C2C)OC1(C)C,1
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(C3=NC4=C(C=C3F)C(=O)C(C(=O)O)=CN4C3=CC=C(F)C=C3F)C[C@@H]21,1
CC(=O)OC[C@H]1O[C@@H](N2N=CC(=O)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,1
CC(CC1=CC=CC(C(F)(F)F)=C1)NCCOC(=O)C1=CC=CC=C1,1
CC1=C(N(C)C)C(=O)N(C2=CC=CC=C2)N1C,1
CCCN(CCC)C(=O)CC1=C(C2=CC=C(Cl)C=C2)N=C2C=CC(Cl)=CN12,1
O=C(O)CCCCCCNC1C2=CC=CC=C2CCC2=CC=CC=C21,1
CCN(CC)CCOCCOC(=O)C1(C2=CC=CC=C2)CCCC1,1
CCOC(=O)NC(C)(C)CC1=CC=C(Cl)C=C1,1
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1
COC1=CC=C(CCN2CCC(NC3=NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,1
CN1C(=O)CCS(=O)(=O)C1C1=CC=C(Cl)C=C1,1
OC1=CC(O)=C2C[C@H](O)[C@@H](C3=CC=C(O)C(O)=C3)OC2=C1,1
CC(=O)OC1=CC=C(C(=C2CCCCC2)C2=CC=C(OC(C)=O)C=C2)C=C1,1
[O-]C1=C(Cl)C=C(Cl)C=C1SC1=CC(Cl)=CC(Cl)=C1[O-],1
O=C(N[C@H](CO)[C@H](O)C1=CC=C([N+](=O)[O-])C=C1)C(Cl)Cl,1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
COC1=CC(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC,1
CCC1=C(C(=O)C2=CC=C(O)C=C2)C2=CC=CC=C2O1,1
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1
COC1=CC(N)=C(Cl)C=C1C(=O)NC1CCN(CCCOC2=CC=C(F)C=C2)CC1OC,1
CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=CC=CC=C2O1,1
CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1,1
COCC1=C(C(C)C)N=C(C(C)C)C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C1C1=CC=C(F)C=C1,1
CCCCOC(=O)C1=CC=C(N)C=C1,1
O=C1C2=CC=CC(O)=C2C(=O)C2=C(O)C=CC=C12,1
CCCC/N=C(/N)N=C(N)N,1
COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,1
CCN[C@@H](C)CC1=CC=CC(C(F)(F)F)=C1,1
O=C(NC1=CC=C(Br)C=C1)C1=CC(Br)=CC=C1O,1
CC(C)CC1=CC=C(CC(=O)O)C=C1,1
O=C(O)CC1=CC=CC=C1OC1=CC=C(Cl)C=C1Cl,1
CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,1
CC/C(=C(/CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1
O=C(C1=CC(O)=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1O,1
O=C(COC1=CC=C(Cl)C=C1)N1CCN(CC2=CC=C3OCOC3=C2)CC1,1
CCN1/C(=C/C=C/C=C/C2=[N+](CC)C3=CC=CC=C3S2)SC2=CC=CC=C21,1
CC(C(=O)O)C1=CC=C(N2CC3=CC=CC=C3C2=O)C=C1,1
C1=CC=C2C(CCC3CCNCC3)=CNC2=C1,1
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,1
COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C1CC1)C=C(C(=O)O)C2=O,1
O=C(OCC(O)CO)C1=CC=CC=C1NC1=CC=NC2=CC(Cl)=CC=C12,1
CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(CC(=O)O)=C1,1
O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,1
O=C(NC1=CC=CC=C1)C1=CC(Br)=CC(Br)=C1O,1
CC(C1=CC=C(Cl)C(Cl)=C1)N1N=C(N)CC1=O,1
CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
CC(N)C(O)C1=CC=CC=C1,1
CC1=CC=CC=C1N1C(C)=NC2=CC=CC=C2C1=O,1
[Cl-],1
CC1=CC(C2=CC=CC=C2)=NN=C1NCCN1CCOCC1,1
CC(C)NCC(O)C1=CC=C2C=CC=CC2=C1,1
CCCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O,1
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,1
N=C(N)NC(=N)NCCC1=CC=CC=C1,1
C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O,1
CCCCC1C(=O)N(C2=CC=CC=C2)N(C2=CC=C(O)C=C2)C1=O,1
NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1,1
COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,1
CC1=CC2=C(C=C1CC(=O)C1=C(S(=O)(=O)NC3=C(Cl)C(C)=NO3)C=CS1)OCO2,1
CC(C)(C)C1=CC=C(C(O)CCCN2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C=C1,1
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1
CC(C(=O)O)C1=CC=C(C(=O)C2=CC=CS2)C=C1,1
C[C@@H]1CN(C2=C(F)C(N)=C3C(=O)C(C(=O)O)=CN(C4CC4)C3=C2F)C[C@H](C)N1,1
COC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=N1,1
CN(C)C/C=C(/C1=CC=C(Br)C=C1)C1=CC=CN=C1,1
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,1
CC1=C(C(=O)C2=CC=C(Cl)C=C2)N(C)C(CC(=O)[O-])=C1,1
CCOC1=CC=C(NC(=O)CC(C)O)C=C1,1
CCCCCCCCNC(C)C(O)C1=CC=C(SC(C)C)C=C1,1
NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,1
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,1
C=CCOC1=CC=C(CC(=O)O)C=C1Cl,1
CCOC(N)=O,1
CCN(CC)CCOC1=CC=C(C(O)(CC2=CC=C(Cl)C=C2)C2=CC=C(C)C=C2)C=C1,1
CC(C)(N)CC1=CC=C(Cl)C=C1,1
N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)O,1
CC(C)=CCC1C(=O)N(C2=CC=CC=C2)N(C2=CC=CC=C2)C1=O,1
CCON=O,1
CCOC1=CC=C(NC(C)=O)C=C1,1
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=CC(Cl)=CC=C3N12,1
COC1=CC=C2C(C(=O)C3=CC=C(Cl)C=C3)=C(C)N(CC(=O)O)C2=C1,1
CC1=C(C2=CC=C(Cl)C=C2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NN1CCCCC1,1
CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,1
CC1=C(N(C)CS(=O)(=O)[O-])C(=O)N(C2=CC=CC=C2)N1C,1
O=C(O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,1
N=C(N)NC1=NC(CSCCN/C=N/S(=O)(=O)C2=CC=C(Br)C=C2)=CS1,1
NC1=C(CC(=O)[O-])C=CC=C1C(=O)C1=CC=C(Br)C=C1,1
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C=C(OC)C(C)=C1C,1
C[C@H](CCC1=CC=CC=C1)NC[C@H](O)C1=CC=C(O)C(C(N)=O)=C1,1
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1
CC(=O)OC1=CC(C(C)C)=C(OCCN(C)C)C=C1C,1
CN1CC2=C(N)C=CC=C2C(C2=CC=CC=C2)C1,1
CO/N=C1\CN(C2=NC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1CN,1
CC(C(=O)O)C1=CC=C(N2CC=CC2)C(Cl)=C1,1
COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=CC(F)=CC=C2[C@@H]1C(C)C,1
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
NC(=O)N/N=C/C1=CC=C([N+](=O)[O-])O1,1
CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,1
CC1=C(F)C(N2CCNC(C)C2)=CC2=C1C(=O)C(C(=O)O)=CN2C1CC1,1
CC(=O)OC1=CC=C(C2(C3=CC=C(OC(C)=O)C=C3)C(=O)NC3=CC=CC=C32)C=C1,1
CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1,1
CCCCC1C(=O)N(C2=CC=CC=C2)N(C2=CC=CC=C2)C1=O,1
CC(C)CC(N(C)C)C1(C2=CC=C(Cl)C=C2)CCC1,1
O=C(NC1=CC=C(Br)C=C1)C1=CC(Br)=CC(Br)=C1O,1
O=C1NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C=C1/C=C/Br,1
CCCN1C[C@H](CSC)C[C@@H]2C3=CC=CC4=C3C(=CN4)C[C@H]21,1
COC1=CC=C2C(C(=S)N(C)CC(=O)O)=CC=CC2=C1C(F)(F)F,1
CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O,1
CN(C)CCCC1C2=CC=CC=C2NC2=CC=C(Cl)C=C21,1
O=C(O)CC1=CSC(C2=CC=C(Cl)C=C2)=N1,1
COC1=CC=C(C(=O)NC2=CC=CC=C2CCC2CCCCN2C)C=C1,1
CCNC(C)CC1=CC=CC(C(F)(F)F)=C1,1
CC1=NC([N+](=O)[O-])=CN1C1=CC=C([N+](=O)[O-])C=C1,1
CC(NN)C1=CC=CC=C1,1
COC1=CC2=C(C=C1OC)C(CCC1=CC=C(Cl)C=C1)N(C)CC2,1
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1
C/C(=N\O)C1=CC=C(OCC(=O)N2CCCCC2)C=C1,1
CCCOC(=O)CC1=CC=C(OCC(=O)N(CC)CC)C(OC)=C1,1
CN1CCC(N(CC2=CC=CS2)C2=CC=CC=C2)CC1,1
CC(COC1=CC=CC=C1)NN,1
CC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2=CC=C(F)C=C2F)CCN1,1
CN1C(=O)CN=C(C2=CCCCC2)C2=CC(Cl)=CC=C21,1
C=CCN1CCCC1CNC(=O)C1=CC(S(N)(=O)=O)=CC(OC)=C1OC,1
CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,1
COC1=CC(C(=O)OC(COCCC(C)C)CN2CCOCC2)=CC(OC)=C1OC,1
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,1
CN(C)CC(C)(C)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,1
CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O,1
CCN(CC)C(=O)C1=CC=CN=C1,1
COC1=CC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,1
CCOC(NC1=CC=C(C(=O)O)C=C1)C(=O)C1=CC=C(C2=CC=CC=C2)C=C1,1
CC(=O)OC1=C(C)C=C(OCC(O)CNC(C)C)C(C)=C1C,1
CC(Cl)(Cl)Cl,1
CC(=O)OC1=CC=C(C2(C3=CC=C(OC(C)=O)C=C3)C(=O)N(C(C)=O)C3=CC=CC=C32)C=C1,1
CC(C)NC1=NC=CC=N1,1
CCN(CC)CCOC1=CC=C2N=C(N(C)C)SC2=C1,1
C=CCl,1
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,1
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,1
CN(C)C1=NC(N(C)C)=NC(N(C)C)=N1,1
N=C(N)NC(=O)C1=NC(Cl)=C(N)N=C1N,1
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,1
COC1=CC=C(N2N=C(C(N)=O)C3=C2C(=O)N(C2=CC=C(N4CCCCC4=O)C=C2)CC3)C=C1,1
CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=CC=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=C21,1
CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,1
CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,1
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
CC1=CC=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1CC1=CC=C(C2=CC=C(F)C=C2)S1,1
N=C1NCCC([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC2=O)N1,1
CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1
