washed_smiles,toxic_label
N#CC1=C(Cl)C=CC=C1Cl,1
CC1=CC(CC2=CC(C)=CC(C(C)(C)C)=C2O)=C(O)C(C(C)(C)C)=C1,1
CCC(C)OC(=O)N1CCCCC1CCO,1
O=C(C1=CC=CC=C1)C1=CC=CC=C1,1
C1=CC2=C(C=C1)CCCC2,1
COC1=CC(C2=CC(OC)=C(N)C=C2)=CC=C1N,1
CC1=CC(C2=CC=C(N)C(C)=C2)=CC=C1N,1
N#CC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1S(=O)C(F)(F)F,1
CC1=CC=C(C2=C(Cl)N=C(C#N)N2S(=O)(=O)N(C)C)C=C1,1
C1=CC2=C(C=C1)C=C1C=CC=CC1=C2,1
O=S(=O)(O)C1=CC2=C(C=CC=C2)C=C1,1
NC(=O)N1C(O)=C(C(=O)C2=CC=CS2)C2=CC(Cl)=CC=C21,1
CCN(CC)C1=CC=C(C=O)C=C1,1
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,1
CC(OC1=C(Cl)C=C(Cl)C=C1)C(=O)O,1
CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,1
O=C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
CCOC(=O)C1=CC=C(O)C=C1,1
CC(C)(C#N)C1=CC(C(C)(C)C#N)=CC(CN2C=NC=N2)=C1,1
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,1
O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
CC1=CC(NC2=CC=CC=C2)=CC=C1,1
O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
CC=CC1=CC2=C(C=C1)OCO2,1
COC(=O)C1=CC=C(C(=O)OC)C=C1,1
CCCCCCCCS(=O)C(C)CC1=CC2=C(C=C1)OCO2,1
CN(C)CC1=CC=CC=C1O,1
COC1=CC=C(C)C=C1N,1
OC1=C(O)C=CC=C1,1
OC1=C(Cl)C=C(Cl)C=C1,1
Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1,1
O=C1CCCC1,1
CCC(C)(C)C1=CC(C(C)(C)CC)=C(O)C=C1,1
OC(CC1=C(Cl)C=CC=C1)(CN1C=NC=N1)C1(Cl)CC1,1
COC1=CC=C(O)C(C(C)(C)C)=C1,1
N#CC1=C2C=CC=CC2=CC2=C1C=CC=C2,1
O=C1C2=CC=CC=C2CCC2=C1C=CC=C2,1
CC1=CC=C([N+](=O)[O-])C=C1S(=O)(=O)O,1
O=CC=C(C1=CC=CC=C1)C1=CC=CC=C1,1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,1
CC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C1,1
O=[N+]([O-])C1=C(Cl)C=CC(C(F)(F)F)=C1,1
S=C(NC1CCCCC1)NC1CCCCC1,1
CCOC1=C(O)C=CC(C=O)=C1,1
COC1=C(O)C=CC(C=O)=C1,1
CCOC(=O)C1OC1C1=CC=CC=C1,1
C1=CC=C(CNC2=C3N=CN=C3N=CN2)C=C1,1
CCN(CC)CC,1
CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,1
CC1=NC(NC2=CC=CC=C2)=NC(C2CC2)=C1,1
NC1=NC=C([N+](=O)[O-])S1,1
CN1CCC(NC2=NC=C3N=CN=C(NC4=CC=C(F)C(Cl)=C4)C3=N2)CC1,1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1
CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,1
NC1=C(O)C=C([N+](=O)[O-])C=C1,1
CCCCCCCCOC(=O)C1=CC=C(O)C=C1,1
CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=C(F)C=C(C#N)C=C2)C=C1,1
NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)C=C1,1
COP(=S)(OC)OC1=CC=C([N+](=O)[O-])C(C)=C1,1
CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,1
O=C(/C=C/C1=CC=C([N+](=O)[O-])C=C1)C1=CC=CC=C1,1
OC1=CC=CC(C2=C3C=CC(=N3)C(C3=CC(O)=CC=C3)=C3C=CC(=C(C4=CC(O)=CC=C4)C4=NC(=C(C5=CC(O)=CC=C5)C5=CC=C2N5)CC4)N3)=C1,1
CCNC1=NC(NCC)=NC(Cl)=N1,1
OC1=CC=C(NC2=CC=CC=C2)C=C1,1
C1=CC=C(NC2=CC=CC=C2)C=C1,1
CCCCCC(C=O)=CC1=CC=CC=C1,1
CC(C)OC(=O)NC1=CC=CC=C1,1
CCOCN1C(C2=CC=C(Cl)C=C2)=C(C#N)C(Br)=C1C(F)(F)F,1
N#CC1=C(C2=CC=C(Cl)C=C2)NC(C(F)(F)F)=C1Br,1
CCOC(OCC)OCC,1
CC(=O)C=CC1=CC=CC=C1,1
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,1
CC(O)C(=O)O[Hg]C1=CC=CC=C1,1
C1=CC=C(NNC2=CC=CC=C2)C=C1,1
CC(C)COC(=O)C=CC1=CC=CC=C1,1
O=C(C=CC1=CC=CC=C1)OCCCC1=CC=CC=C1,1
O=C(C=CC1=CC=CC=C1)OCC=CC1=CC=CC=C1,1
O=CCC1=CC=CC=C1,1
CC1=NN(C2=CC(NS(C)(=O)=O)=C(Cl)C=C2Cl)C(=O)N1C(F)F,1
CCS(=O)(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,1
CCCCCCCCCCCCC1=CC=CC=C1,1
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,1
CCC1=CC=C(O)C=C1,1
COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)OC1=CC2=C(C=C1)CCC2,1
CC(C)CC(C)CC(O)CC(C)C,1
CC(C)CC(=O)CC(C)CC(C)C,1
CCOC(=O)CCC(=O)OCC,1
NC1=CC=C(O)C=C1,1
CC1=NNC(=O)N(/N=C/C2=CC=CN=C2)C1,1
NC1=NC(Cl)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,1
OC1=CC=C(O)C=C1,1
O=C1C=CC(=O)NN1,1
COC1=CC=C(N)C=C1N,1
C=CCOCC(O)CO,1
COC1=CC(OC)=NC(SC2=CC=CC(Cl)=C2C(=O)[O-])=N1,1
C=CC(=C)CCC=C(C)C,1
CC(=O)CC(C)(C)O,1
CC1=C(CN2CCN(C3=C(F)C=C4C(=O)C(C(=O)O)=C5SC(C)N5C4=C3)CC2)OC(=O)O1,1
CC1=C(C(=O)OC(C)C)C(C2=CC([N+](=O)[O-])=CC=C2)C(C(=O)OC2CN(C(C3=CC=CC=C3)C3=CC=CC=C3)C2)=C(N)N1,1
O=C(CS)OCCOC(=O)CS,1
C[C@]12CC3=NON=C3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1
CC[N+]1=C(C2=CC=CC=C2)C2=CC(N)=CC=C2C2=CC=C(N)C=C21,1
CCCCCCCCCCCCCCCC[N+](C)(C)CC,1
CCCCCCCC(=O)O,1
CCCCCCCC=O,1
CCCCCCCCCC,1
CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,1
CCCCCCCCCCCCN,1
S=C([S-])NCCNC(=S)[S-],1
CN(C(=O)CC1=CC=CC2=C1C=CO2)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,1
OCCOCCN1CCN(C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1,1
FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1,1
OC[P+](CO)(CO)CO,1
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-],1
CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,1
O=C1NC2=CC=CC=C2C1(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1
CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,1
CC1=CC(C2(C3=C(C)C=C(O)C(C)=C3)OS(=O)(=O)C3=C2C=CC=C3)=C(C)C=C1O,1
CCC1=C[C@@H]2C[N@](C1)CC1=C(NC3=CC=CC=C13)[C@@](C(=O)OC)(C1=CC3=C(C=C1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1=CC=CC=C1,1
CC(CCC(=O)O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1
CC1=C2C(=O)C3=C(C(=O)C2=CC(O)=C1C(=O)O)C(O)=C(O)C([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=C3O,1
COC1=CC(=O)C[C@@H](C)[C@]12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,1
O=[N+]([O-])C(CO)(CO)CO,1
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,1
COC(=O)C1=C(S(=O)(=O)NC(=O)NC2=NC(N(C)C)=NC(OCC(F)(F)F)=N2)C(C)=CC=C1,1
C=CC(C)(CCC=C(C)C)OC(=O)C1=CC=CC=C1,1
CC(C)COP(=O)(OCC(C)C)OCC(C)C,1
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,1
CCCCOP(=O)(OCCCC)OCCCC,1
CC1(C(=O)NC2=C(Cl)C(Cl)=C(O)C=C2)CCCCC1,1
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,1
CC(=O)N(C)C,1
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12,1
CCC([O-])=C1C(=O)CC(C(=O)[O-])CC1=O,1
C1=CC=C(C(O[C@@H]2CCCN(CCC3=CC4=C(C=C3)OCO4)C2)C2=CC=CC=C2)C=C1,1
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,1
CC(=O)/C=C/C1C(C)=CCCC1(C)C,1
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1
CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,1
O=S1(=O)C2=CC=CC3=C2C(=CC=C3)N1CCCN1CCN(C2=CC=C(F)C=C2)CC1,1
NC1=CC=C([As](=O)([O-])O)C=C1,1
CN(C)C(=S)[S-],1
CC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1,1
CC(C)(C)C1=CC=CC(C(C)(C)C)=C1O,1
CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(CC2=CC=CC=[N+]2CC)C(=O)C2=CC=CC=C2OC)OC)CC1,1
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,1
CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(N2N=C(C)N(C(F)F)C2=O)=C1,1
COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C/C=C(\C)CCC(=O)OCCN1CCOCC1,1
NC1=CC=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O,1
C1=CC2=C3C(=C1)C=CC1=CC=CC(=C13)C=C2,1
CN1CCC(=C2C3=CC=CC=C3C=CC3=C2C=CC=C3)CC1,1
CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O,1
CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+](=O)[O-],1
CCN(CC)C1=CC=C(C(=C2C=CC(=[N+](CC)CC)C=C2)C2=CC=C(S(=O)(=O)[O-])C=C2S(=O)(=O)[O-])C=C1,1
CCCCC1C(=O)N(C2=CC=CC=C2)N(C2=CC=C(O)C=C2)C1=O,1
CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,1
CC1=C(C[C@H]2CCC3=C(C)C4=CC=CC=C4N3C2=O)N=CN1,1
C[C@]12CC[C@@H]3C4=C(C=C(O)C=C4)C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1
C=CC1=C(C)C2=NC1=CC1=C(C)C(CCC(=O)OC)=C(C=C3N=C(C=C4NC(=C2)C2=CC=C(C(=O)OC)[C@@H](C(=O)OC)[C@]24C)C(C)=C3CCC(=O)O)N1,1
O=C1C2=CC=CC=C2C2=NNC3=CC=CC1=C23,1
CCOC(=O)COC1=C(Cl)C=C(F)C(C2=NN(C)C(OC(F)F)=C2Cl)=C1,1
O=C1CCC2=CC=C(OCCCCN3CCN(C4=C(Cl)C(Cl)=CC=C4)CC3)C=C2N1,1
CN(C)C1=CC=C(C(C2=CC=CC=C2)C2=CC=C(N(C)C)C=C2)C=C1,1
CCCCN(N=O)C(=N)N[N+](=O)[O-],1
O=C1C=CC(=O)C2=C1C=CC=C2,1
OC1=CC=C(Cl)C2=CC=CN=C12,1
CC1=C(S(=O)(=O)O)C2=C(C=C1)N=C(C1=CC=C(N)C=C1)S2,1
O=C1C2=C(C=CC=C2)C(=O)C2=C3NC4=C(Cl)C=C5C(=O)C6=C(C=CC=C6)C(=O)C5=C4NC3=C(Cl)C=C12,1
O=C(C1=CC=CC=C1)C1=CC(O)=CC=C1,1
OC1=C2N=CC=CC2=C(Cl)C=C1I,1
ClC1=C(C2=C(Cl)C=CC=C2)C=CC=C1,1
[As]#[In],1
CC1(S(=O)(=O)[O-])CC(=O)C2=CC=CC=C2C1=O,1
C=CC(=O)OCCCCCCOC(=O)C=C,1
CSC1=CC=C2SC3=CC=CC=C3N(CCC3CCCCN3C)C2=C1,1
CCOP(=S)(OCC)SCSC(C)(C)C,1
CCCCCOC1=C(/C(=C\SC)N2C=CN=C2)C=CC=C1,1
CCC(=O)OC1=CC=C(/C(CC)=C(\CC)C2=CC=C(OC(=O)CC)C=C2)C=C1,1
CC(C)(C1=CC=C(OC2=CC=C(N)C=C2)C=C1)C1=CC=C(OC2=CC=C(N)C=C2)C=C1,1
CCN(CC)C(=O)/C(C#N)=C/C1=CC([N+](=O)[O-])=C(O)C(O)=C1,1
COC(=O)[C@H]1[C@H]2C[C@@H]3C4=C(CCN3C[C@H]2C[C@@H](OC(=O)C2=CC(OC)=C(OC)C(OC)=C2)[C@@H]1OC)C1=C(C=CC=C1)N4,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
CCCOC(=O)C1=C(C(=O)OCCC)C=CC=C1,1
C=CCOC(=O)C1=C(C(=O)OCC=C)C=CC=C1,1
CCCCCOC(=O)C1=C(C(=O)OCCCCC)C=CC=C1,1
N#CC1=CNC=C1C1=C2OC(F)(F)OC2=CC=C1,1
[O-]C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,1
COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1,1
O=C(C1=C(O)C=C(O)C=C1)C1=CC=C(O)C=C1O,1
O=C(C1=CC=CC=C1)C1=CC=C(O)C=C1O,1
COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,1
CCC(=O)N(C1=CC=CC=C1)C1CCN(CCC2=CC=CS2)CC1C,1
CCCCOC(=O)C1=C(C(=O)O)C=CC=C1,1
CC(=O)C1=CC(C(C)(C)C)=CC2=C1CCC2(C)C,1
CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,1
CN1CC[C@H](C2=C(O)C=C(O)C3=C2OC(C2=CC=CC=C2Cl)=CC3=O)[C@H](O)C1,1
CC1(C2=CC=C(OC3=CC=CC=C3)C=C2)OC(=O)N(NC2=CC=CC=C2)C1=O,1
O=[N+]([O-])C1=CC([N+](=O)[O-])=C(O/N=C/C2=CC(Br)=C(O)C(Br)=C2)C=C1,1
CO/C=C(/C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1,1
CN1CCC(=C2C3=CC=CC=C3SC3=CC=CC=C23)CC1,1
O=[N+]([O-])C1=CC([N+](=O)[O-])=C(O)C(C2CCCCC2)=C1,1
CCCSP(=O)(OCC)SCCC,1
CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,1
CC1=CC=C(N=NC2=C(O)C=CC(N=NC3=CC=C(S(=O)(=O)[O-])C=C3)=C2O)C(C)=C1,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/C2=CC=CC=C2)C1C1=CC([N+](=O)[O-])=CC=C1,1
CCN1C2=C(C=CC=C2)C2=C1C=CC(N)=C2,1
O=C(OC1=CC=CC=C1)C1=C(O)C2=C(C=CC=C2)C=C1,1
C1=CC=C2C(=C1)OC1=C2C=CC=C1,1
C1=CC2=C(C=C1)C1=C(C=CC=C1)S2,1
O1[As]2O[As]3O[As]1O[As](O2)O3,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C2=CC=CC=C2)C1C1=CC=CC([N+](=O)[O-])=C1,1
CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(/C=N/N1CCN(C)CC1)=C2O,1
CCN(CCC#N)C1=CC=C(N=NC2=C(Cl)C=C([N+](=O)[O-])C=C2Cl)C=C1,1
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1
O=C1C2=C(C=CC=C2)C(=O)N1SC(Cl)(Cl)Cl,1
CC(C)C(=O)NC1=CC(C(F)(F)F)=C([N+](=O)[O-])C=C1,1
NC1=CC=CC=C1C(=O)OCCC1=CC=CC=C1,1
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,1
C=CC(=O)O[Sn](CCCC)(CCCC)CCCC,1
OC1=C(C2CCCC2)C=C(Cl)C=C1,1
CC1=CC(O)=C(Cl)C(C)=C1Cl,1
CC1=C2O[Hg]C2=C([N+](=O)[O-])C=C1,1
CC(C)CP(=S)([S-])CC(C)C,1
O=C1CC2CC1C1CCCC21,1
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,1
FC1=CC=C(C2(CN3C=NC=N3)OC2C2=C(Cl)C=CC=C2)C=C1,1
O=C(O)C1=CC(C[C@@H]2COC3=C(C=C(OCC4=NC5=C(C=CC(F)=C5)S4)C=C3)[C@@H]2O)=CC=C1,1
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,1
CC1CCC(C(C)C)C(OC(=O)C2=C(N)C=CC=C2)C1,1
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])OC4C(CO)OC(N5C=NC6=CC(C)=C(C)C=C65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,1
COC1=CC=CC=C1N,1
O=C(O)CC(O)(CC(=O)O)C(=O)O,1
CC1=CC=C(C(=O)C2=CC(O)=C(O)C([N+](=O)[O-])=C2)C=C1,1
OC1=CC=CC2=CC=CN=C12,1
NC1=CC=CC2=C1C=CC=C2,1
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,1
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)O,1
CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],1
Cl[Au](Cl)Cl,1
C=CCOC(=O)C(C)(C)OC(=O)C1=C(Cl)C=CC(N2C(=O)C=C(C(F)(F)F)N(C)C2=O)=C1,1
CCN(CC)C(=O)C1=CC=CC(C)=C1,1
[O-][N+]1=CC=CC=C1S[Zn]SC1=CC=CC=[N+]1[O-],1
CC1=CCC2C(C1)C2(C)C,1
CCC(C)(C#N)/N=N/C(C)(C#N)CC,1
O=C1OC2(C3=C(OC4=C2C=C(Br)C(O)=C4Br)C(Br)=C(O)C(Br)=C3)C2=C1C(Cl)=C(Cl)C(Cl)=C2Cl,1
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
CC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,1
O=C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1
NC(=O)N1C(=O)C(C(=O)C2=CC(Cl)=CS2)C2=C1C=C(Cl)C(F)=C2,1
CSC(=O)C1=CC=CC2=C1SN=N2,1
OC1=CC2=C(C=CC=C2)C=C1,1
O=NN([O-])C1=CC=CC=C1,1
C/C(=N\C#N)N(C)CC1=CN=C(Cl)C=C1,1
CC(C)(C)C(=O)CCl,1
O=S(=O)([O-])C1=CC=C2C=C(O)C(S(=O)(=O)[O-])=CC2=C1,1
O=C(NC1=CC=CC=C1SSC1=CC=CC=C1NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,1
CCOC(=O)C1=NN(C2=C(Cl)C=C(Cl)C=C2)C(C)(C(=O)OCC)C1,1
COC1=CC=CC=C1NC(=O)C1=CC2=C(C=CC=C2)C=C1O,1
O=C(NC1=CC=CC([N+](=O)[O-])=C1)C1=CC2=C(C=CC=C2)C=C1O,1
CC(C)C1=CC2=CC=CN=C2C=C1,1
C1=CC=C(NC2=CC=C3C=CC=CC3=C2)C=C1,1
CCOP(=S)(OCC)OC1=CN=C2C=CC=CC2=N1,1
CCCCC1=NC2=CC=CN=C2N1CC1=CC=C(C2=CC=CC=C2C2=NN=N[N-]2)C=C1,1
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CCCCN(CCCC)C(=S)[S-],1
[O-]C1=CC(Cl)=C(Cl)C=C1Cl,1
C1=CC=C(N=NNC2=CC=CC=C2)C=C1,1
CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,1
O=C(O)CN1C(C(=O)NC2=NC(C3=C(Cl)C=CC=C3)=CS2)=CC2=CC=CC=C21,1
NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1,1
CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,1
CCCOC(=O)C1=CC=C(C(=O)OCCC)N=C1,1
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,1
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,1
O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(N3C(=O)C=CC3=O)C=C2)C=C1,1
CCCCCCC1=C(O)C=C(O)C=C1,1
CC1=CC=C(C=O)S1,1
CCC1=C(N)C(CC)=CC(CC2=CC(CC)=C(N)C(CC)=C2)=C1,1
CCOC(=O)NC1=CC(OC(=O)NC2=CC=CC=C2)=CC=C1,1
COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1,1
CCCCCCCC1CCCC1=O,1
CC1=CC=CC=C1S,1
NC1=CC=C(O)C(N)=C1,1
CC1=C(Cl)C=CC=C1NC1=C(C(=O)O)C=CC=C1,1
OC1=CC(O)=C(Cl)C=C1Cl,1
CN(C)C(=S)SSC(=S)N(C)C,1
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,1
OCC1=CC=CC(OC2=CC=CC=C2)=C1,1
CC/C(=C\C(=N/O)C(N)=O)C(C)[N+](=O)[O-],1
COC1=CC=NC(CS(=O)C2=NC3=CC(OC(F)F)=CC=C3[N-]2)=C1OC,1
CN(C)C1=CC=C(N=O)C=C1,1
[O-]C1=CC=CC=C1,1
CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,1
O=C(O)CN(CC(=O)O)CC(=O)O,1
NC(=O)N(O)[C@@H]1COC2=C1C=CC(OCC1=CC=CC=C1)=C2,1
COC1=C(OC)C([C@H](O)C2CCN(CCC3=CC=C(F)C=C3)CC2)=CC=C1,1
CC(C)(C)C1=CC(/C=C2\SC(=N)NC2=O)=CC(C(C)(C)C)=C1O,1
C=C(NC(=O)C(=C)NC(=O)C1=CSC(C2=NC3C4=CSC(=N4)C4NC(=O)C5=CSC(=N5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)C5=CSC(=N5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=CC3=C(N=C(C=C3C(C)O)C(=O)OC4C)C2O)=N1)C(N)=O,1
CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1,1
CCOC1=NC2=CC=CC(C(=O)O)=C2N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1,1
NC1=CC=C(SC2=CC=C(N)C=C2)C=C1,1
C1=CC=C(SC2=CC=CC=C2)C=C1,1
N#C[Au-]C#N,1
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,1
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],1
